"household_id","ea_id","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2011_tot","h2011_wetQ","h2011_wetQstart","zone_id","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2011_eviarea","h2011_evimax","h2011_grn","h2011_sen","LAT_DD_MOD","LON_DD_MOD"
"03040600801041","03040600801",1,18.9,34.6,34.6,219.9,267.9,180,192,1066,245,588,7,130,322,2036,10,14,1,1,4,1,1,1,4,635,419,18,575,291,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801053","03040600801",1,18.5,33.8,33.8,220.2,267.8,173,186,1077,251,604,21,20,322,2132,12,14,1,1,4,1,1,1,4,635,420,18,574,291,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801054","03040600801",1,17.7,33.7,33.7,221.1,266.9,172,185,1078,253,607,20,20,322,2257,11,9,1,1,4,1,1,1,4,635,420,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801065","03040600801",1,18.4,34.2,34.2,220.4,267.5,180,192,1066,245,588,13,130,322,2151,10,14,1,1,4,1,1,1,4,635,420,18,574,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801079","03040600801",1,18.1,33.8,33.8,220.7,267.3,166,179,1077,257,616,21,20,322,2236,11,14,1,1,4,1,1,1,4,635,420,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801090","03040600801",1,17.9,33.4,33.4,220.9,267.2,166,179,1077,257,616,25,20,322,2302,11,14,1,1,4,1,1,1,4,635,421,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801092","03040600801",1,17.8,33.3,33.3,221,267.1,166,179,1077,257,616,25,20,322,2302,11,14,1,1,4,1,1,1,4,635,421,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801104","03040600801",1,17.7,33.3,33.3,221.1,267,166,179,1077,257,616,25,20,322,2335,11,14,1,1,4,1,1,1,4,635,421,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040600801118","03040600801",1,17.7,33.5,33.5,221.1,266.9,166,179,1077,257,616,20,20,322,2293,11,14,1,1,4,1,1,1,4,635,421,18,573,290,18,304,44,0.4268,198,268,41,0.3994,200,272,11.4159600258,39.8485705676
"03040901203004","03040901203",1,2.6,6.5,6.5,237.4,264.9,161,172,1143,273,682,14,130,323,2430,10,14,1,1,4,1,1,1,4,689,477,19,539,295,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203016","03040901203",1,2.8,6.9,6.9,237.1,265.3,166,177,1135,269,674,26,20,323,2348,11,14,1,1,4,1,1,1,4,688,476,19,536,295,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203028","03040901203",1,3.5,7.5,7.5,236.4,266,175,186,1119,262,657,35,20,323,2291,13,14,1,1,4,1,1,1,4,686,474,19,530,295,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203040","03040901203",1,0.7,5.9,5.9,235.4,264.7,188,199,1079,254,631,21,20,323,1971,11,13,1,1,4,1,1,1,4,699,482,19,546,297,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203052","03040901203",1,0.3,5.3,5.3,236.1,264.2,188,199,1079,254,631,26,20,323,1907,12,13,1,1,4,1,1,1,4,700,483,19,551,297,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203065","03040901203",1,0.2,5.8,5.8,235.7,264.7,194,205,1055,251,617,21,20,323,1891,11,8,1,1,4,1,1,1,4,698,481,19,546,297,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203077","03040901203",1,0.2,6.5,6.5,235,265.4,194,205,1050,250,613,14,130,323,1859,19,13,1,1,4,1,1,1,4,696,479,19,539,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203090","03040901203",1,0.4,6.4,6.4,235,265.3,189,200,1074,253,627,14,130,323,1894,12,13,1,1,4,1,1,1,4,697,480,19,540,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203102","03040901203",1,0.2,6.8,6.8,234.7,265.7,194,205,1050,250,613,10,130,323,1850,19,13,1,1,4,1,1,1,4,695,478,19,536,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203116","03040901203",1,0.1,7,7,234.5,265.9,195,205,1046,249,607,10,130,323,1842,11,13,1,1,4,1,1,1,4,694,478,19,534,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203134","03040901203",1,0.4,6.7,6.7,234.7,265.6,189,200,1074,253,627,13,130,323,1879,11,13,1,1,4,1,1,1,4,696,479,19,537,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03040901203150","03040901203",1,0.1,6.5,6.5,235.1,265.4,194,205,1050,250,613,14,130,323,1864,11,13,1,1,4,1,1,1,4,696,479,19,539,296,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0874300942,39.7843913054
"03041100903003","03041100903",1,69.9,77.5,77.5,325.2,178.4,121,121,1219,352,821,0,130,323,3096,14,9,1,1,4,1,1,1,4,652,452,18,479,252,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903015","03041100903",1,67.8,76.1,76.1,323.6,178.6,150,149,1121,312,753,0,110,323,2666,11,9,1,1,4,1,1,1,4,644,449,18,470,251,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903028","03041100903",1,69.3,75.6,75.6,323.2,179.7,142,140,1146,323,772,0,110,323,2683,10,14,1,1,4,1,1,1,4,649,448,18,469,247,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903042","03041100903",1,69.6,76.3,76.3,324,179.3,130,130,1184,339,798,0,110,323,3012,10,14,1,1,4,1,1,1,4,651,450,18,473,249,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903055","03041100903",1,69.2,76.4,76.4,324,179,142,140,1146,323,772,0,110,323,2956,12,14,1,1,4,1,1,1,4,649,450,18,473,250,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903068","03041100903",1,69,76.5,76.5,324.1,178.8,128,128,1194,343,805,0,110,323,2934,10,14,1,1,4,1,1,1,4,648,450,18,473,250,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903081","03041100903",1,68.4,76.8,76.8,324.4,178.2,139,138,1157,328,780,0,110,323,2968,10,14,1,1,4,1,1,1,4,646,450,18,474,252,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903095","03041100903",1,69.5,76.9,76.9,324.6,178.7,122,122,1216,351,819,0,110,323,3080,11,9,1,1,4,1,1,1,4,650,451,18,476,251,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903118","03041100903",1,70.1,77.8,77.8,325.5,178.2,121,121,1219,352,821,0,130,323,3093,12,9,1,1,4,1,1,1,4,653,452,18,481,253,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903121","03041100903",1,69.6,76.7,76.7,324.4,178.9,122,122,1216,351,819,0,130,323,3097,12,9,1,1,4,1,1,1,4,651,450,18,475,250,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903137","03041100903",1,70,77.3,77.3,325,178.6,122,122,1216,351,819,0,130,323,3093,12,9,1,1,4,1,1,1,4,652,452,18,478,252,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041100903160","03041100903",3,69.9,77.6,77.6,325.3,178.3,121,121,1219,352,821,0,130,323,3100,14,9,1,1,4,1,1,1,4,652,452,18,479,252,18,304,44,0.4268,198,268,41,0.3994,200,272,11.0268833144,38.9229352692
"03041200105014","03041200105",3,64.1,103.1,104.4,351.6,175.5,151,144,1144,318,765,23,20,323,2634,11,9,1,1,3,1,1,1,3,728,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105028","03041200105",1,64.1,103.1,104.5,351.7,175.5,151,144,1144,318,765,23,20,323,2651,12,9,1,1,3,1,1,1,3,727,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105042","03041200105",1,64.2,103.1,104.3,351.6,175.5,151,144,1144,318,765,23,20,323,2649,11,9,1,1,3,1,1,1,3,728,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105056","03041200105",1,64.1,103.2,104.4,351.6,175.6,151,144,1144,318,765,23,20,323,2667,11,9,1,1,3,1,1,1,3,727,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105070","03041200105",1,64,103.1,104.6,351.8,175.5,151,144,1144,318,765,24,20,323,2646,12,9,1,1,3,1,1,1,3,727,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105084","03041200105",1,64,102.9,104.5,351.8,175.3,151,144,1144,318,765,23,20,323,2619,11,9,1,1,3,1,1,1,3,728,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105098","03041200105",1,63.9,103,104.6,351.9,175.5,151,144,1144,318,765,24,20,323,2646,12,9,1,1,3,1,1,1,3,727,493,18,472,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105112","03041200105",1,64.1,103,104.4,351.7,175.4,151,144,1144,318,765,23,20,323,2634,11,9,1,1,3,1,1,1,3,728,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105126","03041200105",1,64,103,104.5,351.7,175.4,151,144,1144,318,765,23,20,323,2628,11,9,1,1,3,1,1,1,3,727,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105140","03041200105",1,63.7,102.9,104.8,352.1,175.3,151,144,1144,318,765,23,20,323,2664,12,9,1,1,3,1,1,1,3,727,493,18,472,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105154","03041200105",1,63.8,102.9,104.7,351.9,175.3,151,144,1144,318,765,20,130,323,2628,12,9,1,1,3,1,1,1,3,727,493,18,472,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041200105168","03041200105",1,64.3,103.3,104.2,351.4,175.6,151,144,1144,318,765,26,20,323,2682,12,9,1,1,3,1,1,1,3,728,493,18,473,261,18,304,44,0.4268,198,268,41,0.3994,200,272,10.7561984007,38.7696742804
"03041402101006","03041402101",1,58.5,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101025","03041402101",1,58.5,80.2,80.2,313.8,230,183,176,983,263,617,0,110,323,2032,12,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101043","03041402101",1,58.5,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101062","03041402101",3,58.5,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101080","03041402101",1,58.5,80.3,80.3,313.8,230,183,176,983,263,617,0,110,323,2032,12,9,2,1,3,1,1,1,4,627,452,18,404,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101089","03041402101",1,59.5,78.6,78.6,312.2,230.5,179,173,999,269,630,0,110,323,2103,11,9,2,1,3,1,1,1,4,624,450,18,398,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101102","03041402101",1,58.4,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,404,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101124","03041402101",1,58.5,80.3,80.3,313.8,230,183,176,983,263,617,0,110,323,2032,12,9,2,1,3,1,1,1,4,627,452,18,404,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101146","03041402101",1,58.4,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,404,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101147","03041402101",1,58.2,80.1,80.1,313.5,230.5,179,173,997,269,629,0,110,323,2068,14,14,2,1,3,1,1,1,4,627,452,18,404,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101167","03041402101",1,58.5,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041402101187","03041402101",1,58.5,80.2,80.2,313.7,230.1,183,176,983,263,617,0,110,323,2046,11,9,2,1,3,1,1,1,4,627,452,18,403,250,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5685626516,39.2356643786
"03041600204003","03041600204",1,42.5,85.7,87.5,373.6,171.7,192,177,988,281,655,5,110,323,1774,11,13,2,1,4,1,1,1,4,723,503,18,503,258,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204014","03041600204",1,43.6,86.6,88,373.7,171.9,173,160,1067,303,709,3,110,323,2116,12,14,2,1,3,1,1,1,4,721,501,18,498,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204025","03041600204",1,42.7,85.2,86.9,374.2,172.3,201,187,946,268,627,11,130,323,1784,12,13,2,1,4,1,1,1,4,723,504,18,502,258,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204044","03041600204",3,42.9,85.2,86.8,374.4,172.5,201,187,946,268,627,11,130,323,1797,13,13,2,1,4,1,1,1,4,723,504,18,502,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204062","03041600204",1,43.4,86.5,88,373.6,171.8,189,174,1002,285,665,3,110,323,2054,12,13,2,1,4,1,1,1,4,721,501,18,499,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204080","03041600204",1,43.3,86.1,87.6,373.9,172.1,192,177,988,281,655,7,110,323,2024,12,14,2,1,4,1,1,1,4,722,502,18,500,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204097","03041600204",1,43.2,86.1,87.6,373.8,172,192,177,988,281,655,3,110,323,2018,11,14,2,1,4,1,1,1,4,722,502,18,500,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204100","03041600204",1,43.3,85.3,86.7,374.7,172.9,198,184,957,271,633,15,20,323,1828,13,13,2,1,3,1,1,1,4,723,504,18,500,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204119","03041600204",1,43.2,85.1,86.4,374.9,173.1,198,184,957,271,633,14,130,323,1782,11,13,2,1,3,1,1,1,4,723,504,18,501,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204137","03041600204",1,43.3,84.8,86.1,375.2,173.4,198,184,957,271,633,17,130,323,1750,12,13,2,1,3,1,1,1,4,724,505,18,501,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204156","03041600204",1,43.5,85.3,86.7,374.8,173,198,184,957,271,633,15,20,323,1841,11,13,2,1,3,1,1,1,4,723,504,18,499,257,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03041600204175","03041600204",1,44.1,85.2,86.2,375.6,173.8,193,178,979,278,648,9,110,323,1809,13,13,2,1,3,1,1,1,4,723,504,18,498,256,18,304,44,0.4268,198,268,41,0.3994,200,272,10.5792188385,38.6062533111
"03050101504004","03050101504",1,13.5,51.7,51.7,355.2,232.6,183,167,936,269,594,38,20,323,2184,11,9,2,1,4,1,1,1,4,694,506,17,495,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504012","03050101504",1,13.5,51.7,51.7,355.1,232.7,183,167,936,269,594,35,20,323,2194,12,9,2,1,4,1,1,1,4,694,506,17,495,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504026","03050101504",1,13.4,51.7,51.7,355.1,232.7,183,167,936,269,594,35,20,323,2208,11,9,2,1,4,1,1,1,4,694,506,17,495,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504047","03050101504",1,13.4,51.8,51.8,354.9,232.9,183,167,936,269,594,35,20,323,2188,12,9,2,1,4,1,1,1,4,693,505,17,494,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504069","03050101504",1,13.3,51.8,51.8,354.9,233,175,160,960,280,615,32,20,323,2189,12,9,2,1,4,1,1,1,4,693,505,17,493,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504090","03050101504",1,13.5,51.9,51.9,354.8,233,183,167,936,269,594,32,20,323,2172,12,14,2,1,4,1,1,1,4,693,505,17,493,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504111","03050101504",1,13.2,51.7,51.7,355,233.1,175,160,960,280,615,36,20,323,2203,12,9,2,1,4,1,1,1,4,693,505,17,493,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504132","03050101504",1,13.3,51.7,51.7,355,233,175,160,960,280,615,35,20,323,2198,12,14,2,1,4,1,1,1,4,693,505,17,494,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504153","03050101504",1,13.3,51.7,51.7,355.1,232.8,175,160,960,280,615,35,20,323,2230,11,14,2,1,4,1,1,1,4,693,506,17,494,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504159","03050101504",1,13.3,51.7,51.7,355.2,232.8,175,160,960,280,615,35,20,323,2230,11,14,2,1,4,1,1,1,4,693,506,17,495,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504175","03050101504",1,13.3,51.6,51.6,355.2,232.8,175,160,960,280,615,38,20,323,2217,11,14,2,1,4,1,1,1,4,694,506,17,495,286,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050101504196","03050101504",1,13.3,51.5,51.5,355.4,232.6,192,175,907,255,570,38,20,323,2186,12,14,2,1,4,1,1,1,4,694,506,17,496,287,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1771510236,38.9727796823
"03050400305002","03050400305",1,6.3,54.4,55.1,346.4,260.9,182,166,925,271,569,0,110,323,2210,10,14,1,1,3,1,1,1,4,635,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305015","03050400305",1,6.3,54.5,55.2,346.3,260.9,182,166,925,271,569,0,110,323,2201,10,14,1,1,3,1,1,1,4,635,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305021","03050400305",1,6.4,54.5,55.1,346.3,260.8,182,166,925,271,569,0,110,323,2201,10,14,1,1,3,1,1,1,4,635,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305036","03050400305",1,6.2,54.4,55.3,346.2,260.9,173,160,936,283,586,0,110,323,2216,12,14,1,1,3,1,1,1,4,635,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305051","03050400305",1,6.2,54.3,55.3,346.1,261,173,160,936,283,586,0,110,323,2216,12,14,1,1,3,1,1,1,4,634,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305066","03050400305",1,5.9,53.6,54.5,347,261.7,169,158,941,288,595,2,110,323,2370,12,14,1,1,3,1,1,1,4,634,458,18,436,291,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305081","03050400305",1,6.5,54,53.9,347.6,261.2,147,143,1003,310,664,0,110,323,2389,11,14,1,1,3,1,1,1,4,635,459,18,437,292,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305096","03050400305",1,6.6,53.8,53.8,347.7,261.1,170,158,936,286,590,0,110,323,2384,11,14,1,1,3,1,1,1,4,635,460,18,437,292,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305111","03050400305",1,6.5,53.5,53.5,348,261.4,170,158,936,286,590,0,110,323,2355,10,14,1,1,3,1,1,1,4,635,459,18,437,292,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305126","03050400305",1,9.1,51.5,51.5,349.8,259,195,178,899,249,542,2,110,322,1649,12,13,2,1,3,1,1,1,3,640,464,18,442,294,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305141","03050400305",1,12.1,50.5,50.5,350.7,255.9,217,208,842,210,495,36,20,322,1413,14,8,2,1,3,1,1,1,3,647,469,18,447,296,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050400305170","03050400305",1,6.4,54.5,55.1,346.3,260.8,182,166,925,271,569,0,110,323,2194,11,14,1,1,3,1,1,1,4,635,459,18,437,290,18,305,45,0.4383,195,267,44,0.4407,195,271,10.0245110384,39.2131652933
"03050701204006","03050701204",1,8.9,60,60,254.1,288.7,174,179,1088,268,644,48,20,323,2116,11,14,2,1,5,1,1,1,5,612,422,18,350,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204018","03050701204",1,8.8,60.1,60.1,254,288.9,187,192,1068,252,616,48,20,322,2056,11,14,1,1,2,2,1,1,4,612,422,18,351,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204024","03050701204",1,8.9,60.3,60.3,254.2,288.9,187,192,1068,252,616,50,20,322,2058,13,9,1,1,2,2,1,1,4,611,422,18,352,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204042","03050701204",1,8.7,60.2,60.2,253.9,289,187,192,1068,252,616,55,20,322,2041,11,14,1,1,2,2,1,1,4,611,422,18,351,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204043","03050701204",1,8.7,60.2,60.2,254,289,187,192,1068,252,616,57,20,322,2019,11,9,1,1,2,2,1,1,4,611,422,18,351,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204061","03050701204",1,8.9,60.5,60.5,254.2,289,187,192,1068,252,616,50,20,322,2034,10,9,1,1,2,2,1,1,4,611,421,18,352,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204079","03050701204",1,8.6,60.2,60.2,253.9,289.1,187,192,1068,252,616,55,20,322,2028,12,14,1,1,2,2,1,1,4,611,422,18,351,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204097","03050701204",1,8.5,59.9,59.9,253.7,288.9,187,192,1068,252,616,52,20,322,2064,11,14,1,1,2,2,1,1,4,612,422,18,350,222,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204115","03050701204",1,8.5,60.1,60.1,253.7,289.1,187,192,1068,252,616,55,20,322,2017,12,14,1,1,2,2,1,1,4,611,422,18,350,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204133","03050701204",1,8.5,60.4,60.4,253.8,289.3,187,192,1068,252,616,61,20,322,1983,13,13,1,1,2,2,1,1,4,611,421,18,352,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204151","03050701204",1,8.6,60.6,60.6,253.9,289.4,187,192,1068,252,616,66,20,322,1955,11,13,1,1,2,2,1,1,4,611,421,18,353,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050701204169","03050701204",1,8.9,60.5,60.5,254.2,289,187,192,1068,252,616,50,20,322,2034,10,9,1,1,2,2,1,1,4,611,421,18,352,223,18,305,45,0.4383,195,267,44,0.4407,195,271,10.5281537836,39.8131068222
"03050900104011","03050900104",1,28.3,53,107.8,297.2,295.3,126,132,1113,317,742,26,20,323,3017,12,9,1,1,3,1,1,1,3,624,437,18,434,287,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1249269842,39.6713085476
"03050900104027","03050900104",1,28.3,53.1,107.7,297.1,295.4,126,132,1113,317,742,26,20,323,3025,11,9,1,1,3,1,1,1,3,624,437,18,434,287,18,305,45,0.4383,195,267,44,0.4407,195,271,10.1249269842,39.6713085476
